GEO.id,GEO.id2,GEO.display-label,D001
1000000US530330002005001,530330002005001,"Block 5001, Block Group 5, Census Tract 2, King County, Washington",10
1000000US530330002005002,530330002005002,"Block 5002, Block Group 5, Census Tract 2, King County, Washington",19
1000000US530330002005003,530330002005003,"Block 5003, Block Group 5, Census Tract 2, King County, Washington",17
1000000US530330002005004,530330002005004,"Block 5004, Block Group 5, Census Tract 2, King County, Washington",164
1000000US530330002005005,530330002005005,"Block 5005, Block Group 5, Census Tract 2, King County, Washington",35
1000000US530330002005006,530330002005006,"Block 5006, Block Group 5, Census Tract 2, King County, Washington",41
1000000US530330002005007,530330002005007,"Block 5007, Block Group 5, Census Tract 2, King County, Washington",70
1000000US530330002005008,530330002005008,"Block 5008, Block Group 5, Census Tract 2, King County, Washington",20
1000000US530330002005009,530330002005009,"Block 5009, Block Group 5, Census Tract 2, King County, Washington",10
1000000US530330002005010,530330002005010,"Block 5010, Block Group 5, Census Tract 2, King County, Washington",0
1000000US530330002006000,530330002006000,"Block 6000, Block Group 6, Census Tract 2, King County, Washington",9
1000000US530330002006001,530330002006001,"Block 6001, Block Group 6, Census Tract 2, King County, Washington",15
1000000US530330002006002,530330002006002,"Block 6002, Block Group 6, Census Tract 2, King County, Washington",16
1000000US530330002006003,530330002006003,"Block 6003, Block Group 6, Census Tract 2, King County, Washington",30
1000000US530330002006004,530330002006004,"Block 6004, Block Group 6, Census Tract 2, King County, Washington",41
1000000US530330002006005,530330002006005,"Block 6005, Block Group 6, Census Tract 2, King County, Washington",22
1000000US530330002006006,530330002006006,"Block 6006, Block Group 6, Census Tract 2, King County, Washington",20
1000000US530330002006007,530330002006007,"Block 6007, Block Group 6, Census Tract 2, King County, Washington",30
1000000US530330002006008,530330002006008,"Block 6008, Block Group 6, Census Tract 2, King County, Washington",32
1000000US530330002006009,530330002006009,"Block 6009, Block Group 6, Census Tract 2, King County, Washington",22
1000000US530330002006010,530330002006010,"Block 6010, Block Group 6, Census Tract 2, King County, Washington",10
1000000US530330002006011,530330002006011,"Block 6011, Block Group 6, Census Tract 2, King County, Washington",19
1000000US530330002006012,530330002006012,"Block 6012, Block Group 6, Census Tract 2, King County, Washington",21
1000000US530330002006013,530330002006013,"Block 6013, Block Group 6, Census Tract 2, King County, Washington",24
1000000US530330002006014,530330002006014,"Block 6014, Block Group 6, Census Tract 2, King County, Washington",15
1000000US530330002006015,530330002006015,"Block 6015, Block Group 6, Census Tract 2, King County, Washington",18
1000000US530330002006016,530330002006016,"Block 6016, Block Group 6, Census Tract 2, King County, Washington",20
1000000US530330002006017,530330002006017,"Block 6017, Block Group 6, Census Tract 2, King County, Washington",18
1000000US530330002006018,530330002006018,"Block 6018, Block Group 6, Census Tract 2, King County, Washington",22
1000000US530330002006019,530330002006019,"Block 6019, Block Group 6, Census Tract 2, King County, Washington",14
